date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:47:50	85/85	---M-Z	200	added ('OK')	text/plain	date:Thu,%2008%20Sep%202022%2012:24:51%20GMT	https://estudioese.com.uy/robots.txt		(from )
12:47:50	98063/98063	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:47:50%20GMT	https://estudioese.com.uy/	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/index.html	(from )
12:47:50	2015/2015	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2012%20Dec%202022%2017:44:52%20GMT	https://estudioese.com.uy/images/static/iso-deco.svg	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/images/static/iso-deco.svg	(from https://estudioese.com.uy/)
12:47:51	655/655	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Nov%202022%2020:42:05%20GMT	https://estudioese.com.uy/images/favicon.png?v=2	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/images/favicon5e1f.png	(from https://estudioese.com.uy/)
12:47:51	59991/59991	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Jul%202023%2017:47:51%20GMT	https://estudioese.com.uy/images/avatar.png	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/images/avatar.png	(from https://estudioese.com.uy/)
12:47:51	17628/17628	---M-Z	200	added ('OK')	text/css	date:Fri,%2011%20Nov%202022%2021:35:45%20GMT	https://estudioese.com.uy/styles/fixed.min.css?v=20232001	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/styles/fixed.min2d95.css	(from https://estudioese.com.uy/)
12:47:52	11466/11466	---M-Z	200	added ('OK')	text/css	date:Mon,%2012%20Dec%202022%2019:35:30%20GMT	https://estudioese.com.uy/styles/home.min.css?v=20232001	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/styles/home.min2d95.css	(from https://estudioese.com.uy/)
12:47:52	273938/273938	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:47:52%20GMT	https://estudioese.com.uy/que-hacemos-2	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/que-hacemos-2.html	(from https://estudioese.com.uy/)
12:47:53	198542/198542	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:47:52%20GMT	https://estudioese.com.uy/proyectos-9	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/proyectos-9.html	(from https://estudioese.com.uy/)
12:47:53	204297/204297	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:47:53%20GMT	https://estudioese.com.uy/sobre-nosotros-3	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/sobre-nosotros-3.html	(from https://estudioese.com.uy/)
12:47:54	682154/682154	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:47:53%20GMT	https://estudioese.com.uy/articulos-6	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/articulos-6.html	(from https://estudioese.com.uy/)
12:47:54	42028/42028	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:47:53%20GMT	https://estudioese.com.uy/contacto-8	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/contacto-8.html	(from https://estudioese.com.uy/)
12:47:54	40052/40052	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:47:54%20GMT	https://estudioese.com.uy/sumate-al-equipo-15	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/sumate-al-equipo-15.html	(from https://estudioese.com.uy/)
12:47:55	10863/10863	---M--	200	added ('OK')	image/jpeg	etag:%2280484b3ac37eb6ac6fd317d64f478489%22	https://d19b5f4jac5gbr.cloudfront.net/images/1/111/hero2_q40.jpg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/1/111/hero2_q40.jpg	(from https://estudioese.com.uy/)
12:47:56	42028/42028	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:47:55%20GMT	https://estudioese.com.uy/contact-us-8	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/contact-us-8.html	(from https://estudioese.com.uy/)
12:47:56	273938/273938	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:47:56%20GMT	https://estudioese.com.uy/what-we-do-2	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/what-we-do-2.html	(from https://estudioese.com.uy/)
12:47:56	1680/1680	---M--	200	added ('OK')	image/jpeg	etag:%226ae4cda46262387650d00f75028a44f3%22	https://d19b5f4jac5gbr.cloudfront.net/images/58/18/alan-turovlin_q90.jpeg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/58/18/alan-turovlin_q90.jpg	(from https://estudioese.com.uy/)
12:47:57	2464/2464	---M--	200	added ('OK')	image/jpeg	etag:%2245fee8b2aeb41bea84e5ed701280606e%22	https://d19b5f4jac5gbr.cloudfront.net/images/59/18/cecilia-dermit_q90.jpeg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/59/18/cecilia-dermit_q90.jpg	(from https://estudioese.com.uy/)
12:47:58	2856/2856	---M--	200	added ('OK')	image/jpeg	etag:%2289e8e59a438134e2d94ada5d9da285f4%22	https://d19b5f4jac5gbr.cloudfront.net/images/60/18/carolina-dovat_q90.jpeg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/60/18/carolina-dovat_q90.jpg	(from https://estudioese.com.uy/)
12:47:58	2367/2367	---M--	200	added ('OK')	image/jpeg	etag:%22119b576040410e9f021fca2dda21f42b%22	https://d19b5f4jac5gbr.cloudfront.net/images/61/18/martina-suarez_q90.jpeg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/61/18/martina-suarez_q90.jpg	(from https://estudioese.com.uy/)
12:47:59	2140/2140	---M--	200	added ('OK')	image/jpeg	etag:%227c8e263c7410ce9fd2f2e0553353b4eb%22	https://d19b5f4jac5gbr.cloudfront.net/images/62/18/jose-zamora_q90.jpeg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/62/18/jose-zamora_q90.jpg	(from https://estudioese.com.uy/)
12:47:59	4830/4830	---M--	200	added ('OK')	image/png	etag:%22c7d238338fdb20c615988197029bb558%22	https://d19b5f4jac5gbr.cloudfront.net/images/logo-12.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/logo-12.png	(from https://estudioese.com.uy/)
12:48:00	19864/19864	---M--	200	added ('OK')	image/png	etag:%2259764b9067a63540fa952fe045d93f27%22	https://d19b5f4jac5gbr.cloudfront.net/images/altius-blanco.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/altius-blanco.png	(from https://estudioese.com.uy/)
12:48:00	18505/18505	---M--	200	added ('OK')	image/png	etag:%22fc95b9a978355f9c3ba2e3bf245b28c2%22	https://d19b5f4jac5gbr.cloudfront.net/images/link-studios-blanco.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/link-studios-blanco.png	(from https://estudioese.com.uy/)
12:48:01	5144/5144	---M--	200	added ('OK')	image/png	etag:%2283969e0211e6775c7ceda71dca3eb641%22	https://d19b5f4jac5gbr.cloudfront.net/images/gp-blanco.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/gp-blanco.png	(from https://estudioese.com.uy/)
12:48:01	6773/6773	---M--	200	added ('OK')	image/png	etag:%22c1ff3d7164e907c55451c89acf21201e%22	https://d19b5f4jac5gbr.cloudfront.net/images/pinto-turovlin-blanco.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/pinto-turovlin-blanco.png	(from https://estudioese.com.uy/)
12:48:02	41100/41100	---M--	200	added ('OK')	image/png	etag:%221624ef9ae0bec5b4bbe7900efdfd7eaf%22	https://d19b5f4jac5gbr.cloudfront.net/images/cnd-blanco.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/cnd-blanco.png	(from https://estudioese.com.uy/)
12:48:02	10098/10098	---M--	200	added ('OK')	image/png	etag:%22b46811e8294dd14f0fac554165cadb0c%22	https://d19b5f4jac5gbr.cloudfront.net/images/dovat-blanco.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/dovat-blanco.png	(from https://estudioese.com.uy/)
12:48:03	5776/5776	---M--	200	added ('OK')	image/png	etag:%22409e2843dfda1e17fe4b725877cd6476%22	https://d19b5f4jac5gbr.cloudfront.net/images/rda-blanco.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/rda-blanco.png	(from https://estudioese.com.uy/)
12:48:04	59487/59487	---M--	200	added ('OK')	image/png	etag:%22fa3696bbfbe997292c7f578234a2fbb8%22	https://d19b5f4jac5gbr.cloudfront.net/images/contract-blanco.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/contract-blanco.png	(from https://estudioese.com.uy/)
12:48:04	17926/17926	---M--	200	added ('OK')	image/png	etag:%224a834821327dabff7da6e4c6fc1d75a9%22	https://d19b5f4jac5gbr.cloudfront.net/images/casal-blanco.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/casal-blanco.png	(from https://estudioese.com.uy/)
12:48:05	34725/34725	---M--	200	added ('OK')	image/png	etag:%22455ac5eb6b47f62b91a55b68570511f6%22	https://d19b5f4jac5gbr.cloudfront.net/images/taranto-blanco.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/taranto-blanco.png	(from https://estudioese.com.uy/)
12:48:05	30066/30066	---M--	200	added ('OK')	image/png	etag:%224c9d47b844e7463e2144d75464d10cd2%22	https://d19b5f4jac5gbr.cloudfront.net/images/promec-blanco.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/promec-blanco.png	(from https://estudioese.com.uy/)
12:48:05	9316/9316	---M--	200	added ('OK')	image/png	etag:%22d5d06e87bddec82cfdbfb218df1607c2%22	https://d19b5f4jac5gbr.cloudfront.net/images/logo-estudio-obra-prima-blanco.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/logo-estudio-obra-prima-blanco.png	(from https://estudioese.com.uy/)
12:48:06	31244/31244	---M--	200	added ('OK')	image/png	etag:%22c63c9982294fdf836b2fc17ad7abd174%22	https://d19b5f4jac5gbr.cloudfront.net/images/vantem-blanco.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/vantem-blanco.png	(from https://estudioese.com.uy/)
12:48:07	46825/46825	---M--	200	added ('OK')	image/png	etag:%22833e89beea0ba72d49ab3f607e177c2d%22	https://d19b5f4jac5gbr.cloudfront.net/images/aquino-blanco.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/aquino-blanco.png	(from https://estudioese.com.uy/)
12:48:07	35444/35444	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:48:07%20GMT	https://estudioese.com.uy/how-we-work-4	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/how-we-work-4.html	(from https://estudioese.com.uy/)
12:48:08	43097/43097	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:48:07%20GMT	https://estudioese.com.uy/terminos-y-condiciones-11	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/terminos-y-condiciones-11.html	(from https://estudioese.com.uy/)
12:48:08	51249/51249	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:48:08%20GMT	https://estudioese.com.uy/politica-de-privacidad-12	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/politica-de-privacidad-12.html	(from https://estudioese.com.uy/)
12:48:09	27435/27435	---M-Z	200	added ('OK')	application/javascript	etag:%2264247b09-6b2b%22	https://u.heatmap.it/log.js	C:/Mis%20lugares%20Web/PE/ese-pe/u.heatmap.it/log.js	(from https://estudioese.com.uy/)
12:48:09	3213/3213	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20Sep%202022%2021:02:08%20GMT	https://estudioese.com.uy/js/fixed/interfaz.js?v=20221007	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/js/fixed/interfaz0b94.js	(from https://estudioese.com.uy/)
12:48:09	31888/31888	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2030%20Aug%202022%2014:15:51%20GMT	https://estudioese.com.uy/js/sitio/tiny-slider.js?v=20221007	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/js/sitio/tiny-slider0b94.js	(from https://estudioese.com.uy/)
12:48:09	10478/10478	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2029%20Sep%202022%2019:44:13%20GMT	https://estudioese.com.uy/js/sitio/noframework.waypoints.min.js?v=20221007	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/js/sitio/noframework.waypoints.min0b94.js	(from https://estudioese.com.uy/)
12:48:09	9998/9998	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2007%20Oct%202022%2020:06:59%20GMT	https://estudioese.com.uy/js/sitio/home.js?v=20221007	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/js/sitio/home0b94.js	(from https://estudioese.com.uy/)
12:48:10	175315/175315	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2028%20Jul%202023%2017:48:09%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/Mis%20lugares%20Web/PE/ese-pe/connect.facebook.net/en_US/fbevents.js	(from https://estudioese.com.uy/)
12:48:10	3056/3056	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266fbcbfd345d3ca2de02c9d73cc0c3f1%22	https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=Ud68dS	C:/Mis%20lugares%20Web/PE/ese-pe/static.klaviyo.com/onsite/js/klaviyoeeb2.js	(from https://estudioese.com.uy/)
12:48:10	429/429	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Aug%202022%2014:36:13%20GMT	https://estudioese.com.uy/images/static/icons/search.svg	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/images/static/icons/search.svg	(from https://estudioese.com.uy/styles/fixed.min.css?v=20232001)
12:48:11	1675/1675	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Aug%202022%2014:36:30%20GMT	https://estudioese.com.uy/images/static/social/social-fb.svg	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/images/static/social/social-fb.svg	(from https://estudioese.com.uy/styles/fixed.min.css?v=20232001)
12:48:11	3307/3307	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Aug%202022%2014:36:28%20GMT	https://estudioese.com.uy/images/static/social/social-tw.svg	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/images/static/social/social-tw.svg	(from https://estudioese.com.uy/styles/fixed.min.css?v=20232001)
12:48:11	6274/6274	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Aug%202022%2014:36:24%20GMT	https://estudioese.com.uy/images/static/social/social-ig.svg	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/images/static/social/social-ig.svg	(from https://estudioese.com.uy/styles/fixed.min.css?v=20232001)
12:48:11	1629/1629	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Aug%202022%2014:36:29%20GMT	https://estudioese.com.uy/images/static/social/social-yt.svg	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/images/static/social/social-yt.svg	(from https://estudioese.com.uy/styles/fixed.min.css?v=20232001)
12:48:12	1155/1155	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Aug%202022%2019:51:22%20GMT	https://estudioese.com.uy/images/static/social/social-ln.svg	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/images/static/social/social-ln.svg	(from https://estudioese.com.uy/styles/fixed.min.css?v=20232001)
12:48:12	756/756	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2012%20Dec%202022%2017:29:05%20GMT	https://estudioese.com.uy/images/static/home/what-deco.svg	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/images/static/home/what-deco.svg	(from https://estudioese.com.uy/styles/home.min.css?v=20232001)
12:48:12	6658/6658	---M-Z	200	added ('OK')	text/css	date:Wed,%2007%20Sep%202022%2019:42:09%20GMT	https://estudioese.com.uy/styles/what.min.css?v=20232001	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/styles/what.min2d95.css	(from https://estudioese.com.uy/que-hacemos-2)
12:48:13	76535/76535	---M--	200	added ('OK')	image/png	etag:%2256aac97ef5159c989698d54cfc5b13b1%22	https://d19b5f4jac5gbr.cloudfront.net/images/81/21/ese04-arquitectura_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/81/21/ese04-arquitectura_q90.png	(from https://estudioese.com.uy/que-hacemos-2)
12:48:14	113888/113888	---M--	200	added ('OK')	image/png	etag:%220b0123ef4f464b9741702c6ffe5cb093%22	https://d19b5f4jac5gbr.cloudfront.net/images/111/21/112_01_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/111/21/112_01_q90.png	(from https://estudioese.com.uy/que-hacemos-2)
12:48:14	29963/29963	---M--	200	added ('OK')	image/jpeg	etag:%224d392328d79ce45a6037160f00836aa1%22	https://d19b5f4jac5gbr.cloudfront.net/images/78/21/intermedio-02_mep_q90.jpg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/78/21/intermedio-02_mep_q90.jpg	(from https://estudioese.com.uy/que-hacemos-2)
12:48:15	43855/43855	---M--	200	added ('OK')	image/jpeg	etag:%227efb9dae2ef1ea5780f7425b26c9e667%22	https://d19b5f4jac5gbr.cloudfront.net/images/80/21/render-exterior-01_q90.jpg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/80/21/render-exterior-01_q90.jpg	(from https://estudioese.com.uy/que-hacemos-2)
12:48:15	146670/146670	---M--	200	added ('OK')	image/png	etag:%22b859a7a498e480c33979838f6dab0b3c%22	https://d19b5f4jac5gbr.cloudfront.net/images/76/21/modelo-federado-ese01-1_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/76/21/modelo-federado-ese01-1_q90.png	(from https://estudioese.com.uy/que-hacemos-2)
12:48:15	18186/18186	---M--	200	added ('OK')	image/png	etag:%22638e29dc5d3de86c48887e8bd84527c0%22	https://d19b5f4jac5gbr.cloudfront.net/images/95/21/124_01_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/95/21/124_01_q90.png	(from https://estudioese.com.uy/que-hacemos-2)
12:48:16	22500/22500	---M--	200	added ('OK')	image/jpeg	etag:%22d00d7150f96b3df17c57a8e4a33ebab6%22	https://d19b5f4jac5gbr.cloudfront.net/images/97/21/3_q90.jpg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/97/21/3_q90.jpg	(from https://estudioese.com.uy/que-hacemos-2)
12:48:17	94982/94982	---M--	200	added ('OK')	image/png	etag:%22b5b70cc59a3f8fd8dfb6331458aaef8a%22	https://d19b5f4jac5gbr.cloudfront.net/images/77/21/renner-modelo-de-coordinacio%cc%81n_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/77/21/renner-modelo-de-coordinacio%cc%81n_q90.png	(from https://estudioese.com.uy/que-hacemos-2)
12:48:17	114744/114744	---M--	200	added ('OK')	image/png	etag:%223d7c0c2aa169325450df735505c9cac0%22	https://d19b5f4jac5gbr.cloudfront.net/images/92/21/05_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/92/21/05_q90.png	(from https://estudioese.com.uy/que-hacemos-2)
12:48:18	89250/89250	---M--	200	added ('OK')	image/png	etag:%2256956a3ebfca0bad99e475f44e2120fe%22	https://d19b5f4jac5gbr.cloudfront.net/images/93/21/06_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/93/21/06_q90.png	(from https://estudioese.com.uy/que-hacemos-2)
12:48:18	75382/75382	---M--	200	added ('OK')	image/png	etag:%22f9077fe5144492d925280bc0a0ff89d4%22	https://d19b5f4jac5gbr.cloudfront.net/images/94/21/07_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/94/21/07_q90.png	(from https://estudioese.com.uy/que-hacemos-2)
12:48:19	88766/88766	---M--	200	added ('OK')	image/png	etag:%228aaa0b160a5230361f0c843642682dea%22	https://d19b5f4jac5gbr.cloudfront.net/images/84/21/101_01_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/84/21/101_01_q90.png	(from https://estudioese.com.uy/que-hacemos-2)
12:48:19	58644/58644	---M--	200	added ('OK')	image/png	etag:%22a7851b0d6b3dc5bcb308ff2fdd63884e%22	https://d19b5f4jac5gbr.cloudfront.net/images/85/21/02_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/85/21/02_q90.png	(from https://estudioese.com.uy/que-hacemos-2)
12:48:20	48770/48770	---M--	200	added ('OK')	image/png	etag:%2227ade76ac78e5770ad7acf5aba6db234%22	https://d19b5f4jac5gbr.cloudfront.net/images/86/21/03_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/86/21/03_q90.png	(from https://estudioese.com.uy/que-hacemos-2)
12:48:20	59328/59328	---M--	200	added ('OK')	image/png	etag:%22d0016fc9098a07794c0738976a7b0882%22	https://d19b5f4jac5gbr.cloudfront.net/images/87/21/514_04_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/87/21/514_04_q90.png	(from https://estudioese.com.uy/que-hacemos-2)
12:48:21	107849/107849	---M--	200	added ('OK')	image/png	etag:%22e9c9e59d8832eae0b64129ca120b39ca%22	https://d19b5f4jac5gbr.cloudfront.net/images/105/21/scan-1_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/105/21/scan-1_q90.png	(from https://estudioese.com.uy/que-hacemos-2)
12:48:22	207588/207588	---M--	200	added ('OK')	image/png	etag:%224a7a10bdc5e45ab1132feceb4440d6c2%22	https://d19b5f4jac5gbr.cloudfront.net/images/106/21/scan-2_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/106/21/scan-2_q90.png	(from https://estudioese.com.uy/que-hacemos-2)
12:48:22	208066/208066	---M--	200	added ('OK')	image/png	etag:%22d71c427780022b11f9ecb139e926a497%22	https://d19b5f4jac5gbr.cloudfront.net/images/107/21/scan-3_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/107/21/scan-3_q90.png	(from https://estudioese.com.uy/que-hacemos-2)
12:48:23	33/33	---M--	400	error ('Bad%20Request')	application/json	date:Fri,%2028%20Jul%202023%2017:48:23%20GMT	https://d19b5f4jac5gbr.cloudfront.net/images/108/21/scan-4_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/108/21/scan-4_q90.png	(from https://estudioese.com.uy/que-hacemos-2)
12:48:24	95001/95001	---M--	200	added ('OK')	image/png	etag:%228453262fe49127c9f09a690687d931ce%22	https://d19b5f4jac5gbr.cloudfront.net/images/104/21/11_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/104/21/11_q90.png	(from https://estudioese.com.uy/que-hacemos-2)
12:48:24	81360/81360	---M--	200	added ('OK')	image/png	etag:%226fd80f1f798a5bef6892b8f44192ddeb%22	https://d19b5f4jac5gbr.cloudfront.net/images/101/21/modelo-ifc-ele%cc%81ctrica-gestion-de-activos_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/101/21/modelo-ifc-ele%cc%81ctrica-gestion-de-activos_q90.png	(from https://estudioese.com.uy/que-hacemos-2)
12:48:25	76725/76725	---M--	200	added ('OK')	image/png	etag:%221576f60046d32d8183daab3fca7ff330%22	https://d19b5f4jac5gbr.cloudfront.net/images/102/21/111_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/102/21/111_q90.png	(from https://estudioese.com.uy/que-hacemos-2)
12:48:25	60513/60513	---M--	200	added ('OK')	image/png	etag:%2243af6fa46d71cd0ed808531d8037cbe0%22	https://d19b5f4jac5gbr.cloudfront.net/images/103/21/fm-2_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/103/21/fm-2_q90.png	(from https://estudioese.com.uy/que-hacemos-2)
12:48:26	130128/130128	---M--	200	added ('OK')	image/png	etag:%22856b97c9a094e98ae241208641871ee9%22	https://d19b5f4jac5gbr.cloudfront.net/images/98/21/09_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/98/21/09_q90.png	(from https://estudioese.com.uy/que-hacemos-2)
12:48:26	88094/88094	---M--	200	added ('OK')	image/png	etag:%22834ced2437f6d8402edfe8ba5e84644c%22	https://d19b5f4jac5gbr.cloudfront.net/images/82/21/04_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/82/21/04_q90.png	(from https://estudioese.com.uy/que-hacemos-2)
12:48:27	133850/133850	---M--	200	added ('OK')	image/png	etag:%22469863a146269d7c230b8d7e6c590475%22	https://d19b5f4jac5gbr.cloudfront.net/images/83/21/01_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/83/21/01_q90.png	(from https://estudioese.com.uy/que-hacemos-2)
12:48:28	134011/134011	---M--	200	added ('OK')	image/png	etag:%220bc0cf6afba0d8d1eee3452e9e55b13c%22	https://d19b5f4jac5gbr.cloudfront.net/images/99/21/10_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/99/21/10_q90.png	(from https://estudioese.com.uy/que-hacemos-2)
12:48:28	73237/73237	---M--	200	added ('OK')	image/png	etag:%22c0e2a179a232a5802214241e8fd84c95%22	https://d19b5f4jac5gbr.cloudfront.net/images/100/21/bim-collab-coordinacion_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/100/21/bim-collab-coordinacion_q90.png	(from https://estudioese.com.uy/que-hacemos-2)
